Pris;Kommune;Dato
6895;Bornholm;2015-11-01
6849;Bornholm;2015-12-01
6945;Bornholm;2016-01-01
7025;Bornholm;2016-02-01
6909;Bornholm;2016-03-01
7026;Bornholm;2016-04-01
7133;Bornholm;2016-05-01
6995;Bornholm;2016-06-01
7048;Bornholm;2016-07-01
6947;Bornholm;2016-08-01
7081;Bornholm;2016-09-01
7112;Bornholm;2016-10-01
7034;Bornholm;2016-11-01
7046;Bornholm;2016-12-01
6934;Bornholm;2017-01-01
6930;Bornholm;2017-02-01
7125;Bornholm;2017-03-01
7176;Bornholm;2017-04-01
7333;Bornholm;2017-05-01
7264;Bornholm;2017-06-01
7188;Bornholm;2017-07-01
7206;Bornholm;2017-08-01
7358;Bornholm;2017-09-01
7353;Bornholm;2017-10-01
7466;Bornholm;2017-11-01
7598;Bornholm;2017-12-01
10279;Region Sjælland;2004-01-01
10321;Region Sjælland;2004-02-01
10427;Region Sjælland;2004-03-01
10522;Region Sjælland;2004-04-01
10557;Region Sjælland;2004-05-01
10612;Region Sjælland;2004-06-01
10765;Region Sjælland;2004-07-01
10809;Region Sjælland;2004-08-01
10951;Region Sjælland;2004-09-01
11105;Region Sjælland;2004-10-01
11219;Region Sjælland;2004-11-01
11265;Region Sjælland;2004-12-01
11410;Region Sjælland;2005-01-01
11568;Region Sjælland;2005-02-01
11696;Region Sjælland;2005-03-01
11787;Region Sjælland;2005-04-01
11955;Region Sjælland;2005-05-01
12227;Region Sjælland;2005-06-01
12443;Region Sjælland;2005-07-01
12760;Region Sjælland;2005-08-01
13109;Region Sjælland;2005-09-01
13228;Region Sjælland;2005-10-01
13669;Region Sjælland;2005-11-01
13968;Region Sjælland;2005-12-01
14170;Region Sjælland;2006-01-01
14572;Region Sjælland;2006-02-01
15159;Region Sjælland;2006-03-01
15482;Region Sjælland;2006-04-01
15641;Region Sjælland;2006-05-01
15939;Region Sjælland;2006-06-01
15954;Region Sjælland;2006-07-01
16062;Region Sjælland;2006-08-01
16301;Region Sjælland;2006-09-01
16368;Region Sjælland;2006-10-01
16380;Region Sjælland;2006-11-01
16475;Region Sjælland;2006-12-01
16496;Region Sjælland;2007-01-01
16515;Region Sjælland;2007-02-01
16481;Region Sjælland;2007-03-01
16491;Region Sjælland;2007-04-01
16569;Region Sjælland;2007-05-01
16626;Region Sjælland;2007-06-01
16720;Region Sjælland;2007-07-01
16670;Region Sjælland;2007-08-01
16633;Region Sjælland;2007-09-01
16688;Region Sjælland;2007-10-01
16710;Region Sjælland;2007-11-01
16684;Region Sjælland;2007-12-01
16577;Region Sjælland;2008-01-01
16570;Region Sjælland;2008-02-01
16608;Region Sjælland;2008-03-01
16560;Region Sjælland;2008-04-01
16426;Region Sjælland;2008-05-01
16328;Region Sjælland;2008-06-01
16262;Region Sjælland;2008-07-01
16062;Region Sjælland;2008-08-01
15921;Region Sjælland;2008-09-01
15701;Region Sjælland;2008-10-01
15448;Region Sjælland;2008-11-01
15213;Region Sjælland;2008-12-01
15060;Region Sjælland;2009-01-01
14887;Region Sjælland;2009-02-01
14683;Region Sjælland;2009-03-01
14568;Region Sjælland;2009-04-01
14485;Region Sjælland;2009-05-01
14353;Region Sjælland;2009-06-01
14294;Region Sjælland;2009-07-01
14171;Region Sjælland;2009-08-01
14157;Region Sjælland;2009-09-01
14047;Region Sjælland;2009-10-01
13987;Region Sjælland;2009-11-01
13938;Region Sjælland;2009-12-01
13845;Region Sjælland;2010-01-01
13878;Region Sjælland;2010-02-01
13795;Region Sjælland;2010-03-01
13758;Region Sjælland;2010-04-01
13717;Region Sjælland;2010-05-01
13610;Region Sjælland;2010-06-01
13586;Region Sjælland;2010-07-01
13520;Region Sjælland;2010-08-01
13411;Region Sjælland;2010-09-01
13338;Region Sjælland;2010-10-01
13298;Region Sjælland;2010-11-01
13317;Region Sjælland;2010-12-01
13255;Region Sjælland;2011-01-01
13181;Region Sjælland;2011-02-01
13072;Region Sjælland;2011-03-01
13028;Region Sjælland;2011-04-01
12951;Region Sjælland;2011-05-01
12919;Region Sjælland;2011-06-01
12868;Region Sjælland;2011-07-01
12762;Region Sjælland;2011-08-01
12694;Region Sjælland;2011-09-01
12581;Region Sjælland;2011-10-01
12474;Region Sjælland;2011-11-01
12368;Region Sjælland;2011-12-01
12344;Region Sjælland;2012-01-01
12269;Region Sjælland;2012-02-01
12204;Region Sjælland;2012-03-01
12124;Region Sjælland;2012-04-01
12060;Region Sjælland;2012-05-01
12042;Region Sjælland;2012-06-01
12010;Region Sjælland;2012-07-01
11978;Region Sjælland;2012-08-01
11933;Region Sjælland;2012-09-01
11948;Region Sjælland;2012-10-01
11841;Region Sjælland;2012-11-01
11813;Region Sjælland;2012-12-01
11774;Region Sjælland;2013-01-01
11774;Region Sjælland;2013-02-01
11842;Region Sjælland;2013-03-01
11837;Region Sjælland;2013-04-01
11829;Region Sjælland;2013-05-01
11782;Region Sjælland;2013-06-01
11753;Region Sjælland;2013-07-01
11752;Region Sjælland;2013-08-01
11742;Region Sjælland;2013-09-01
11764;Region Sjælland;2013-10-01
11712;Region Sjælland;2013-11-01
11672;Region Sjælland;2013-12-01
11693;Region Sjælland;2014-01-01
11689;Region Sjælland;2014-02-01
11779;Region Sjælland;2014-03-01
11887;Region Sjælland;2014-04-01
11877;Region Sjælland;2014-05-01
11928;Region Sjælland;2014-06-01
11911;Region Sjælland;2014-07-01
11944;Region Sjælland;2014-08-01
11940;Region Sjælland;2014-09-01
11992;Region Sjælland;2014-10-01
11945;Region Sjælland;2014-11-01
11933;Region Sjælland;2014-12-01
11909;Region Sjælland;2015-01-01
11922;Region Sjælland;2015-02-01
12029;Region Sjælland;2015-03-01
12039;Region Sjælland;2015-04-01
12073;Region Sjælland;2015-05-01
12123;Region Sjælland;2015-06-01
12091;Region Sjælland;2015-07-01
12179;Region Sjælland;2015-08-01
12252;Region Sjælland;2015-09-01
12266;Region Sjælland;2015-10-01
12297;Region Sjælland;2015-11-01
12307;Region Sjælland;2015-12-01
12360;Region Sjælland;2016-01-01
12511;Region Sjælland;2016-02-01
12667;Region Sjælland;2016-03-01
12727;Region Sjælland;2016-04-01
12649;Region Sjælland;2016-05-01
12839;Region Sjælland;2016-06-01
12893;Region Sjælland;2016-07-01
12982;Region Sjælland;2016-08-01
13069;Region Sjælland;2016-09-01
13106;Region Sjælland;2016-10-01
13095;Region Sjælland;2016-11-01
13089;Region Sjælland;2016-12-01
13070;Region Sjælland;2017-01-01
13078;Region Sjælland;2017-02-01
13208;Region Sjælland;2017-03-01
13323;Region Sjælland;2017-04-01
13386;Region Sjælland;2017-05-01
13397;Region Sjælland;2017-06-01
13455;Region Sjælland;2017-07-01
13461;Region Sjælland;2017-08-01
13569;Region Sjælland;2017-09-01
13709;Region Sjælland;2017-10-01
13646;Region Sjælland;2017-11-01
13674;Region Sjælland;2017-12-01
14586;Landsdel Østsjælland;2004-01-01
14603;Landsdel Østsjælland;2004-02-01
14707;Landsdel Østsjælland;2004-03-01
14878;Landsdel Østsjælland;2004-04-01
14904;Landsdel Østsjælland;2004-05-01
14979;Landsdel Østsjælland;2004-06-01
15174;Landsdel Østsjælland;2004-07-01
15294;Landsdel Østsjælland;2004-08-01
15570;Landsdel Østsjælland;2004-09-01
15822;Landsdel Østsjælland;2004-10-01
15981;Landsdel Østsjælland;2004-11-01
16029;Landsdel Østsjælland;2004-12-01
16320;Landsdel Østsjælland;2005-01-01
16541;Landsdel Østsjælland;2005-02-01
16738;Landsdel Østsjælland;2005-03-01
17008;Landsdel Østsjælland;2005-04-01
17429;Landsdel Østsjælland;2005-05-01
17876;Landsdel Østsjælland;2005-06-01
18278;Landsdel Østsjælland;2005-07-01
18903;Landsdel Østsjælland;2005-08-01
19529;Landsdel Østsjælland;2005-09-01
20031;Landsdel Østsjælland;2005-10-01
20887;Landsdel Østsjælland;2005-11-01
21579;Landsdel Østsjælland;2005-12-01
22052;Landsdel Østsjælland;2006-01-01
22688;Landsdel Østsjælland;2006-02-01
23550;Landsdel Østsjælland;2006-03-01
24060;Landsdel Østsjælland;2006-04-01
24210;Landsdel Østsjælland;2006-05-01
24511;Landsdel Østsjælland;2006-06-01
24592;Landsdel Østsjælland;2006-07-01
24575;Landsdel Østsjælland;2006-08-01
24782;Landsdel Østsjælland;2006-09-01
24592;Landsdel Østsjælland;2006-10-01
24474;Landsdel Østsjælland;2006-11-01
24424;Landsdel Østsjælland;2006-12-01
24199;Landsdel Østsjælland;2007-01-01
24185;Landsdel Østsjælland;2007-02-01
23887;Landsdel Østsjælland;2007-03-01
23937;Landsdel Østsjælland;2007-04-01
24014;Landsdel Østsjælland;2007-05-01
24053;Landsdel Østsjælland;2007-06-01
24033;Landsdel Østsjælland;2007-07-01
23788;Landsdel Østsjælland;2007-08-01
23730;Landsdel Østsjælland;2007-09-01
23705;Landsdel Østsjælland;2007-10-01
23722;Landsdel Østsjælland;2007-11-01
23491;Landsdel Østsjælland;2007-12-01
23347;Landsdel Østsjælland;2008-01-01
23298;Landsdel Østsjælland;2008-02-01
23220;Landsdel Østsjælland;2008-03-01
23186;Landsdel Østsjælland;2008-04-01
22849;Landsdel Østsjælland;2008-05-01
22900;Landsdel Østsjælland;2008-06-01
22649;Landsdel Østsjælland;2008-07-01
22262;Landsdel Østsjælland;2008-08-01
21974;Landsdel Østsjælland;2008-09-01
21760;Landsdel Østsjælland;2008-10-01
21378;Landsdel Østsjælland;2008-11-01
20887;Landsdel Østsjælland;2008-12-01
20762;Landsdel Østsjælland;2009-01-01
20564;Landsdel Østsjælland;2009-02-01
20322;Landsdel Østsjælland;2009-03-01
20032;Landsdel Østsjælland;2009-04-01
20067;Landsdel Østsjælland;2009-05-01
19893;Landsdel Østsjælland;2009-06-01
19819;Landsdel Østsjælland;2009-07-01
19802;Landsdel Østsjælland;2009-08-01
19916;Landsdel Østsjælland;2009-09-01
19847;Landsdel Østsjælland;2009-10-01
19816;Landsdel Østsjælland;2009-11-01
19912;Landsdel Østsjælland;2009-12-01
19869;Landsdel Østsjælland;2010-01-01
20127;Landsdel Østsjælland;2010-02-01
19876;Landsdel Østsjælland;2010-03-01
19869;Landsdel Østsjælland;2010-04-01
19878;Landsdel Østsjælland;2010-05-01
19711;Landsdel Østsjælland;2010-06-01
19663;Landsdel Østsjælland;2010-07-01
19586;Landsdel Østsjælland;2010-08-01
19387;Landsdel Østsjælland;2010-09-01
19323;Landsdel Østsjælland;2010-10-01
19315;Landsdel Østsjælland;2010-11-01
19474;Landsdel Østsjælland;2010-12-01
19409;Landsdel Østsjælland;2011-01-01
19274;Landsdel Østsjælland;2011-02-01
19055;Landsdel Østsjælland;2011-03-01
18936;Landsdel Østsjælland;2011-04-01
18922;Landsdel Østsjælland;2011-05-01
18900;Landsdel Østsjælland;2011-06-01
18834;Landsdel Østsjælland;2011-07-01
18731;Landsdel Østsjælland;2011-08-01
18732;Landsdel Østsjælland;2011-09-01
18581;Landsdel Østsjælland;2011-10-01
18434;Landsdel Østsjælland;2011-11-01
18265;Landsdel Østsjælland;2011-12-01
18264;Landsdel Østsjælland;2012-01-01
18233;Landsdel Østsjælland;2012-02-01
18208;Landsdel Østsjælland;2012-03-01
18096;Landsdel Østsjælland;2012-04-01
17897;Landsdel Østsjælland;2012-05-01
17939;Landsdel Østsjælland;2012-06-01
17993;Landsdel Østsjælland;2012-07-01
17933;Landsdel Østsjælland;2012-08-01
17811;Landsdel Østsjælland;2012-09-01
17998;Landsdel Østsjælland;2012-10-01
17742;Landsdel Østsjælland;2012-11-01
17665;Landsdel Østsjælland;2012-12-01
17700;Landsdel Østsjælland;2013-01-01
17696;Landsdel Østsjælland;2013-02-01
17932;Landsdel Østsjælland;2013-03-01
17896;Landsdel Østsjælland;2013-04-01
17880;Landsdel Østsjælland;2013-05-01
17822;Landsdel Østsjælland;2013-06-01
17806;Landsdel Østsjælland;2013-07-01
17825;Landsdel Østsjælland;2013-08-01
17678;Landsdel Østsjælland;2013-09-01
17835;Landsdel Østsjælland;2013-10-01
17823;Landsdel Østsjælland;2013-11-01
17699;Landsdel Østsjælland;2013-12-01
17779;Landsdel Østsjælland;2014-01-01
17765;Landsdel Østsjælland;2014-02-01
18061;Landsdel Østsjælland;2014-03-01
18259;Landsdel Østsjælland;2014-04-01
18317;Landsdel Østsjælland;2014-05-01
18464;Landsdel Østsjælland;2014-06-01
18467;Landsdel Østsjælland;2014-07-01
18485;Landsdel Østsjælland;2014-08-01
18524;Landsdel Østsjælland;2014-09-01
18445;Landsdel Østsjælland;2014-10-01
18509;Landsdel Østsjælland;2014-11-01
18569;Landsdel Østsjælland;2014-12-01
18543;Landsdel Østsjælland;2015-01-01
18579;Landsdel Østsjælland;2015-02-01
18849;Landsdel Østsjælland;2015-03-01
18869;Landsdel Østsjælland;2015-04-01
19036;Landsdel Østsjælland;2015-05-01
19080;Landsdel Østsjælland;2015-06-01
18933;Landsdel Østsjælland;2015-07-01
19203;Landsdel Østsjælland;2015-08-01
19352;Landsdel Østsjælland;2015-09-01
19384;Landsdel Østsjælland;2015-10-01
19500;Landsdel Østsjælland;2015-11-01
19489;Landsdel Østsjælland;2015-12-01
19650;Landsdel Østsjælland;2016-01-01
19981;Landsdel Østsjælland;2016-02-01
20208;Landsdel Østsjælland;2016-03-01
20191;Landsdel Østsjælland;2016-04-01
19624;Landsdel Østsjælland;2016-05-01
20358;Landsdel Østsjælland;2016-06-01
20500;Landsdel Østsjælland;2016-07-01
20817;Landsdel Østsjælland;2016-08-01
21052;Landsdel Østsjælland;2016-09-01
21056;Landsdel Østsjælland;2016-10-01
21065;Landsdel Østsjælland;2016-11-01
21040;Landsdel Østsjælland;2016-12-01
20930;Landsdel Østsjælland;2017-01-01
20895;Landsdel Østsjælland;2017-02-01
21074;Landsdel Østsjælland;2017-03-01
21375;Landsdel Østsjælland;2017-04-01
21386;Landsdel Østsjælland;2017-05-01
21463;Landsdel Østsjælland;2017-06-01
21687;Landsdel Østsjælland;2017-07-01
21595;Landsdel Østsjælland;2017-08-01
21841;Landsdel Østsjælland;2017-09-01
22161;Landsdel Østsjælland;2017-10-01
22143;Landsdel Østsjælland;2017-11-01
22173;Landsdel Østsjælland;2017-12-01
15302;Greve;2004-01-01
15388;Greve;2004-02-01
15748;Greve;2004-03-01
15622;Greve;2004-04-01
16086;Greve;2004-05-01
16177;Greve;2004-06-01
16446;Greve;2004-07-01
16205;Greve;2004-08-01
16545;Greve;2004-09-01
16677;Greve;2004-10-01
16841;Greve;2004-11-01
16959;Greve;2004-12-01
17675;Greve;2005-01-01
18066;Greve;2005-02-01
18126;Greve;2005-03-01
18482;Greve;2005-04-01
19207;Greve;2005-05-01
20492;Greve;2005-06-01
20419;Greve;2005-07-01
20906;Greve;2005-08-01
21682;Greve;2005-09-01
21995;Greve;2005-10-01
23155;Greve;2005-11-01
23735;Greve;2005-12-01
24525;Greve;2006-01-01
24646;Greve;2006-02-01
25131;Greve;2006-03-01
25542;Greve;2006-04-01
25557;Greve;2006-05-01
25399;Greve;2006-06-01
25818;Greve;2006-07-01
25465;Greve;2006-08-01
25660;Greve;2006-09-01
25133;Greve;2006-10-01
25036;Greve;2006-11-01
25029;Greve;2006-12-01
24789;Greve;2007-01-01
24696;Greve;2007-02-01
24688;Greve;2007-03-01
24549;Greve;2007-04-01
24843;Greve;2007-05-01
24887;Greve;2007-06-01
24993;Greve;2007-07-01
25118;Greve;2007-08-01
24652;Greve;2007-09-01
24398;Greve;2007-10-01
24653;Greve;2007-11-01
24514;Greve;2007-12-01
24324;Greve;2008-01-01
24226;Greve;2008-02-01
24123;Greve;2008-03-01
24446;Greve;2008-04-01
24254;Greve;2008-05-01
24303;Greve;2008-06-01
24045;Greve;2008-07-01
23356;Greve;2008-08-01
22995;Greve;2008-09-01
22812;Greve;2008-10-01
22467;Greve;2008-11-01
21986;Greve;2008-12-01
21765;Greve;2009-01-01
21496;Greve;2009-02-01
21238;Greve;2009-03-01
20846;Greve;2009-04-01
20951;Greve;2009-05-01
20919;Greve;2009-06-01
20974;Greve;2009-07-01
21081;Greve;2009-08-01
21215;Greve;2009-09-01
21020;Greve;2009-10-01
20915;Greve;2009-11-01
21157;Greve;2009-12-01
21180;Greve;2010-01-01
21259;Greve;2010-02-01
21229;Greve;2010-03-01
21083;Greve;2010-04-01
21277;Greve;2010-05-01
20882;Greve;2010-06-01
21347;Greve;2010-07-01
21075;Greve;2010-08-01
20821;Greve;2010-09-01
21025;Greve;2010-10-01
20953;Greve;2010-11-01
21078;Greve;2010-12-01
20893;Greve;2011-01-01
20831;Greve;2011-02-01
20607;Greve;2011-03-01
20512;Greve;2011-04-01
20718;Greve;2011-05-01
20374;Greve;2011-06-01
20427;Greve;2011-07-01
20162;Greve;2011-08-01
20141;Greve;2011-09-01
19716;Greve;2011-10-01
19558;Greve;2011-11-01
19582;Greve;2011-12-01
19667;Greve;2012-01-01
19608;Greve;2012-02-01
19665;Greve;2012-03-01
19548;Greve;2012-04-01
19192;Greve;2012-05-01
19410;Greve;2012-06-01
19582;Greve;2012-07-01
19619;Greve;2012-08-01
19376;Greve;2012-09-01
19616;Greve;2012-10-01
19282;Greve;2012-11-01
19088;Greve;2012-12-01
19495;Greve;2013-01-01
19295;Greve;2013-02-01
19326;Greve;2013-03-01
19393;Greve;2013-04-01
19609;Greve;2013-05-01
19804;Greve;2013-06-01
19795;Greve;2013-07-01
19528;Greve;2013-08-01
19329;Greve;2013-09-01
19412;Greve;2013-10-01
19308;Greve;2013-11-01
19128;Greve;2013-12-01
19220;Greve;2014-01-01
19308;Greve;2014-02-01
19639;Greve;2014-03-01
20066;Greve;2014-04-01
20099;Greve;2014-05-01
20208;Greve;2014-06-01
20121;Greve;2014-07-01
20417;Greve;2014-08-01
20298;Greve;2014-09-01
19915;Greve;2014-10-01
19822;Greve;2014-11-01
19606;Greve;2014-12-01
19828;Greve;2015-01-01
20042;Greve;2015-02-01
20288;Greve;2015-03-01
20404;Greve;2015-04-01
20706;Greve;2015-05-01
21155;Greve;2015-06-01
20893;Greve;2015-07-01
21503;Greve;2015-08-01
21318;Greve;2015-09-01
21471;Greve;2015-10-01
21450;Greve;2015-11-01
21556;Greve;2015-12-01
21690;Greve;2016-01-01
21739;Greve;2016-02-01
22198;Greve;2016-03-01
22137;Greve;2016-04-01
22074;Greve;2016-05-01
21807;Greve;2016-06-01
21842;Greve;2016-07-01
22042;Greve;2016-08-01
22290;Greve;2016-09-01
21793;Greve;2016-10-01
22139;Greve;2016-11-01
22006;Greve;2016-12-01
21701;Greve;2017-01-01
21665;Greve;2017-02-01
21953;Greve;2017-03-01
22548;Greve;2017-04-01
22654;Greve;2017-05-01
22764;Greve;2017-06-01
22795;Greve;2017-07-01
22702;Greve;2017-08-01
22795;Greve;2017-09-01
22979;Greve;2017-10-01
22637;Greve;2017-11-01
23001;Greve;2017-12-01
12904;Køge;2004-01-01
13006;Køge;2004-02-01
12702;Køge;2004-03-01
12777;Køge;2004-04-01
13092;Køge;2004-05-01
13245;Køge;2004-06-01
13158;Køge;2004-07-01
13281;Køge;2004-08-01
13487;Køge;2004-09-01
13827;Køge;2004-10-01
13961;Køge;2004-11-01
14194;Køge;2004-12-01
14131;Køge;2005-01-01
14040;Køge;2005-02-01
14231;Køge;2005-03-01
14534;Køge;2005-04-01
14333;Køge;2005-05-01
14767;Køge;2005-06-01
14823;Køge;2005-07-01
15725;Køge;2005-08-01
16502;Køge;2005-09-01
17321;Køge;2005-10-01
17704;Køge;2005-11-01
18170;Køge;2005-12-01
17884;Køge;2006-01-01
19207;Køge;2006-02-01
20222;Køge;2006-03-01
21189;Køge;2006-04-01
21124;Køge;2006-05-01
21415;Køge;2006-06-01
21336;Køge;2006-07-01
21307;Køge;2006-08-01
21672;Køge;2006-09-01
21754;Køge;2006-10-01
21743;Køge;2006-11-01
21852;Køge;2006-12-01
21993;Køge;2007-01-01
21787;Køge;2007-02-01
21198;Køge;2007-03-01
21220;Køge;2007-04-01
21130;Køge;2007-05-01
21238;Køge;2007-06-01
21124;Køge;2007-07-01
21098;Køge;2007-08-01
21012;Køge;2007-09-01
21394;Køge;2007-10-01
21373;Køge;2007-11-01
21108;Køge;2007-12-01
21243;Køge;2008-01-01
21415;Køge;2008-02-01
21309;Køge;2008-03-01
21082;Køge;2008-04-01
20827;Køge;2008-05-01
20711;Køge;2008-06-01
20203;Køge;2008-07-01
19929;Køge;2008-08-01
19654;Køge;2008-09-01
19376;Køge;2008-10-01
19134;Køge;2008-11-01
18916;Køge;2008-12-01
18661;Køge;2009-01-01
18738;Køge;2009-02-01
18623;Køge;2009-03-01
18355;Køge;2009-04-01
18076;Køge;2009-05-01
17705;Køge;2009-06-01
17418;Køge;2009-07-01
17367;Køge;2009-08-01
17380;Køge;2009-09-01
17173;Køge;2009-10-01
17108;Køge;2009-11-01
17059;Køge;2009-12-01
16907;Køge;2010-01-01
16961;Køge;2010-02-01
16943;Køge;2010-03-01
17153;Køge;2010-04-01
17199;Køge;2010-05-01
16878;Køge;2010-06-01
16746;Køge;2010-07-01
16710;Køge;2010-08-01
16490;Køge;2010-09-01
16305;Køge;2010-10-01
16261;Køge;2010-11-01
16278;Køge;2010-12-01
16118;Køge;2011-01-01
16150;Køge;2011-02-01
16029;Køge;2011-03-01
15941;Køge;2011-04-01
16014;Køge;2011-05-01
16171;Køge;2011-06-01
15927;Køge;2011-07-01
16082;Køge;2011-08-01
15958;Køge;2011-09-01
15897;Køge;2011-10-01
15916;Køge;2011-11-01
15604;Køge;2011-12-01
15616;Køge;2012-01-01
15573;Køge;2012-02-01
15525;Køge;2012-03-01
15207;Køge;2012-04-01
15102;Køge;2012-05-01
15208;Køge;2012-06-01
15028;Køge;2012-07-01
14949;Køge;2012-08-01
14777;Køge;2012-09-01
14816;Køge;2012-10-01
14614;Køge;2012-11-01
14574;Køge;2012-12-01
14595;Køge;2013-01-01
14701;Køge;2013-02-01
15019;Køge;2013-03-01
15013;Køge;2013-04-01
15198;Køge;2013-05-01
15135;Køge;2013-06-01
15269;Køge;2013-07-01
15400;Køge;2013-08-01
15190;Køge;2013-09-01
15389;Køge;2013-10-01
15127;Køge;2013-11-01
15135;Køge;2013-12-01
15180;Køge;2014-01-01
15073;Køge;2014-02-01
15304;Køge;2014-03-01
15478;Køge;2014-04-01
15485;Køge;2014-05-01
15502;Køge;2014-06-01
15537;Køge;2014-07-01
15554;Køge;2014-08-01
15313;Køge;2014-09-01
15213;Køge;2014-10-01
15324;Køge;2014-11-01
15559;Køge;2014-12-01
15205;Køge;2015-01-01
15503;Køge;2015-02-01
15439;Køge;2015-03-01
15511;Køge;2015-04-01
15507;Køge;2015-05-01
15561;Køge;2015-06-01
15496;Køge;2015-07-01
15562;Køge;2015-08-01
15578;Køge;2015-09-01
15618;Køge;2015-10-01
15752;Køge;2015-11-01
15986;Køge;2015-12-01
16063;Køge;2016-01-01
16637;Køge;2016-02-01
17227;Køge;2016-03-01
17218;Køge;2016-04-01
14072;Køge;2016-05-01
17599;Køge;2016-06-01
18277;Køge;2016-07-01
18499;Køge;2016-08-01
18548;Køge;2016-09-01
18693;Køge;2016-10-01
18724;Køge;2016-11-01
18789;Køge;2016-12-01
19007;Køge;2017-01-01
18874;Køge;2017-02-01
19007;Køge;2017-03-01
19413;Køge;2017-04-01
19171;Køge;2017-05-01
19317;Køge;2017-06-01
20115;Køge;2017-07-01
20280;Køge;2017-08-01
20532;Køge;2017-09-01
20902;Køge;2017-10-01
21036;Køge;2017-11-01
21232;Køge;2017-12-01
12517;Lejre;2004-01-01
12635;Lejre;2004-02-01
12526;Lejre;2004-03-01
12484;Lejre;2004-04-01
12233;Lejre;2004-05-01
12142;Lejre;2004-06-01
12177;Lejre;2004-07-01
12490;Lejre;2004-08-01
12962;Lejre;2004-09-01
12789;Lejre;2004-10-01
13098;Lejre;2004-11-01
12991;Lejre;2004-12-01
13071;Lejre;2005-01-01
13498;Lejre;2005-02-01
13824;Lejre;2005-03-01
13641;Lejre;2005-04-01
13651;Lejre;2005-05-01
14078;Lejre;2005-06-01
14282;Lejre;2005-07-01
16103;Lejre;2005-08-01
16552;Lejre;2005-09-01
16331;Lejre;2005-10-01
16896;Lejre;2005-11-01
17428;Lejre;2005-12-01
17975;Lejre;2006-01-01
17848;Lejre;2006-02-01
17408;Lejre;2006-03-01
18372;Lejre;2006-04-01
19174;Lejre;2006-05-01
20870;Lejre;2006-06-01
20686;Lejre;2006-07-01
21093;Lejre;2006-08-01
21254;Lejre;2006-09-01
21404;Lejre;2006-10-01
21222;Lejre;2006-11-01
21044;Lejre;2006-12-01
20629;Lejre;2007-01-01
20815;Lejre;2007-02-01
20194;Lejre;2007-03-01
19924;Lejre;2007-04-01
20279;Lejre;2007-05-01
20327;Lejre;2007-06-01
20454;Lejre;2007-07-01
20032;Lejre;2007-08-01
20018;Lejre;2007-09-01
19809;Lejre;2007-10-01
19641;Lejre;2007-11-01
19684;Lejre;2007-12-01
19451;Lejre;2008-01-01
19356;Lejre;2008-02-01
19409;Lejre;2008-03-01
19328;Lejre;2008-04-01
19064;Lejre;2008-05-01
19102;Lejre;2008-06-01
18895;Lejre;2008-07-01
18911;Lejre;2008-08-01
18517;Lejre;2008-09-01
18134;Lejre;2008-10-01
17825;Lejre;2008-11-01
17295;Lejre;2008-12-01
17407;Lejre;2009-01-01
17071;Lejre;2009-02-01
16732;Lejre;2009-03-01
16644;Lejre;2009-04-01
16737;Lejre;2009-05-01
16490;Lejre;2009-06-01
16359;Lejre;2009-07-01
16072;Lejre;2009-08-01
16140;Lejre;2009-09-01
15988;Lejre;2009-10-01
15969;Lejre;2009-11-01
15921;Lejre;2009-12-01
15771;Lejre;2010-01-01
15814;Lejre;2010-02-01
15487;Lejre;2010-03-01
15526;Lejre;2010-04-01
15482;Lejre;2010-05-01
15211;Lejre;2010-06-01
15310;Lejre;2010-07-01
15256;Lejre;2010-08-01
15216;Lejre;2010-09-01
15082;Lejre;2010-10-01
14871;Lejre;2010-11-01
14785;Lejre;2010-12-01
14670;Lejre;2011-01-01
14433;Lejre;2011-02-01
14470;Lejre;2011-03-01
14412;Lejre;2011-04-01
14743;Lejre;2011-05-01
14735;Lejre;2011-06-01
14687;Lejre;2011-07-01
14503;Lejre;2011-08-01
14596;Lejre;2011-09-01
14334;Lejre;2011-10-01
14240;Lejre;2011-11-01
13998;Lejre;2011-12-01
14096;Lejre;2012-01-01
14233;Lejre;2012-02-01
14226;Lejre;2012-03-01
13958;Lejre;2012-04-01
13693;Lejre;2012-05-01
13539;Lejre;2012-06-01
13881;Lejre;2012-07-01
13768;Lejre;2012-08-01
13312;Lejre;2012-09-01
13482;Lejre;2012-10-01
13391;Lejre;2012-11-01
13492;Lejre;2012-12-01
13324;Lejre;2013-01-01
13419;Lejre;2013-02-01
13552;Lejre;2013-03-01
13632;Lejre;2013-04-01
13561;Lejre;2013-05-01
13463;Lejre;2013-06-01
13458;Lejre;2013-07-01
13468;Lejre;2013-08-01
13527;Lejre;2013-09-01
13600;Lejre;2013-10-01
13695;Lejre;2013-11-01
13845;Lejre;2013-12-01
13580;Lejre;2014-01-01
13599;Lejre;2014-02-01
13763;Lejre;2014-03-01
14769;Lejre;2014-04-01
14706;Lejre;2014-05-01
14514;Lejre;2014-06-01
14522;Lejre;2014-07-01
13870;Lejre;2014-08-01
14364;Lejre;2014-09-01
14488;Lejre;2014-10-01
14364;Lejre;2014-11-01
14268;Lejre;2014-12-01
14423;Lejre;2015-01-01
14237;Lejre;2015-02-01
14172;Lejre;2015-03-01
14327;Lejre;2015-04-01
14326;Lejre;2015-05-01
14489;Lejre;2015-06-01
14236;Lejre;2015-07-01
14366;Lejre;2015-08-01
14575;Lejre;2015-09-01
14574;Lejre;2015-10-01
14539;Lejre;2015-11-01
