Pris;Kommune;Dato
16456;Region Nordjylland;2006-05-01
16653;Region Nordjylland;2006-06-01
16907;Region Nordjylland;2006-07-01
17105;Region Nordjylland;2006-08-01
17160;Region Nordjylland;2006-09-01
17388;Region Nordjylland;2006-10-01
17366;Region Nordjylland;2006-11-01
17468;Region Nordjylland;2006-12-01
17399;Region Nordjylland;2007-01-01
17427;Region Nordjylland;2007-02-01
17568;Region Nordjylland;2007-03-01
17398;Region Nordjylland;2007-04-01
17639;Region Nordjylland;2007-05-01
17798;Region Nordjylland;2007-06-01
18100;Region Nordjylland;2007-07-01
18040;Region Nordjylland;2007-08-01
18283;Region Nordjylland;2007-09-01
18238;Region Nordjylland;2007-10-01
18227;Region Nordjylland;2007-11-01
18272;Region Nordjylland;2007-12-01
18220;Region Nordjylland;2008-01-01
18211;Region Nordjylland;2008-02-01
18422;Region Nordjylland;2008-03-01
18525;Region Nordjylland;2008-04-01
18560;Region Nordjylland;2008-05-01
18383;Region Nordjylland;2008-06-01
18420;Region Nordjylland;2008-07-01
18471;Region Nordjylland;2008-08-01
18399;Region Nordjylland;2008-09-01
18619;Region Nordjylland;2008-10-01
18564;Region Nordjylland;2008-11-01
18588;Region Nordjylland;2008-12-01
18483;Region Nordjylland;2009-01-01
18328;Region Nordjylland;2009-02-01
18330;Region Nordjylland;2009-03-01
18362;Region Nordjylland;2009-04-01
18543;Region Nordjylland;2009-05-01
18422;Region Nordjylland;2009-06-01
18316;Region Nordjylland;2009-07-01
18306;Region Nordjylland;2009-08-01
18227;Region Nordjylland;2009-09-01
18230;Region Nordjylland;2009-10-01
18436;Region Nordjylland;2009-11-01
18447;Region Nordjylland;2009-12-01
18378;Region Nordjylland;2010-01-01
18470;Region Nordjylland;2010-02-01
18354;Region Nordjylland;2010-03-01
18253;Region Nordjylland;2010-04-01
18065;Region Nordjylland;2010-05-01
18109;Region Nordjylland;2010-06-01
18124;Region Nordjylland;2010-07-01
18099;Region Nordjylland;2010-08-01
18098;Region Nordjylland;2010-09-01
17981;Region Nordjylland;2010-10-01
17838;Region Nordjylland;2010-11-01
17751;Region Nordjylland;2010-12-01
17706;Region Nordjylland;2011-01-01
17780;Region Nordjylland;2011-02-01
17776;Region Nordjylland;2011-03-01
17840;Region Nordjylland;2011-04-01
17616;Region Nordjylland;2011-05-01
17489;Region Nordjylland;2011-06-01
17416;Region Nordjylland;2011-07-01
17476;Region Nordjylland;2011-08-01
17433;Region Nordjylland;2011-09-01
17491;Region Nordjylland;2011-10-01
17396;Region Nordjylland;2011-11-01
17392;Region Nordjylland;2011-12-01
17273;Region Nordjylland;2012-01-01
17283;Region Nordjylland;2012-02-01
17177;Region Nordjylland;2012-03-01
17291;Region Nordjylland;2012-04-01
17204;Region Nordjylland;2012-05-01
17156;Region Nordjylland;2012-06-01
17190;Region Nordjylland;2012-07-01
17129;Region Nordjylland;2012-08-01
17045;Region Nordjylland;2012-09-01
17088;Region Nordjylland;2012-10-01
17045;Region Nordjylland;2012-11-01
16960;Region Nordjylland;2012-12-01
17025;Region Nordjylland;2013-01-01
17009;Region Nordjylland;2013-02-01
17043;Region Nordjylland;2013-03-01
17023;Region Nordjylland;2013-04-01
17014;Region Nordjylland;2013-05-01
17037;Region Nordjylland;2013-06-01
16927;Region Nordjylland;2013-07-01
16931;Region Nordjylland;2013-08-01
16777;Region Nordjylland;2013-09-01
16749;Region Nordjylland;2013-10-01
16588;Region Nordjylland;2013-11-01
16461;Region Nordjylland;2013-12-01
16383;Region Nordjylland;2014-01-01
16278;Region Nordjylland;2014-02-01
16292;Region Nordjylland;2014-03-01
16232;Region Nordjylland;2014-04-01
16168;Region Nordjylland;2014-05-01
16039;Region Nordjylland;2014-06-01
16024;Region Nordjylland;2014-07-01
15958;Region Nordjylland;2014-08-01
15828;Region Nordjylland;2014-09-01
15778;Region Nordjylland;2014-10-01
15874;Region Nordjylland;2014-11-01
15815;Region Nordjylland;2014-12-01
15722;Region Nordjylland;2015-01-01
15686;Region Nordjylland;2015-02-01
15698;Region Nordjylland;2015-03-01
15674;Region Nordjylland;2015-04-01
15651;Region Nordjylland;2015-05-01
15677;Region Nordjylland;2015-06-01
15661;Region Nordjylland;2015-07-01
15736;Region Nordjylland;2015-08-01
15652;Region Nordjylland;2015-09-01
15627;Region Nordjylland;2015-10-01
15626;Region Nordjylland;2015-11-01
15481;Region Nordjylland;2015-12-01
15451;Region Nordjylland;2016-01-01
15211;Region Nordjylland;2016-02-01
15091;Region Nordjylland;2016-03-01
15043;Region Nordjylland;2016-04-01
15230;Region Nordjylland;2016-05-01
15506;Region Nordjylland;2016-06-01
15390;Region Nordjylland;2016-07-01
15526;Region Nordjylland;2016-08-01
15425;Region Nordjylland;2016-09-01
15389;Region Nordjylland;2016-10-01
15264;Region Nordjylland;2016-11-01
15120;Region Nordjylland;2016-12-01
15377;Region Nordjylland;2017-01-01
15253;Region Nordjylland;2017-02-01
15399;Region Nordjylland;2017-03-01
15479;Region Nordjylland;2017-04-01
15398;Region Nordjylland;2017-05-01
15342;Region Nordjylland;2017-06-01
15457;Region Nordjylland;2017-07-01
15557;Region Nordjylland;2017-08-01
15608;Region Nordjylland;2017-09-01
15533;Region Nordjylland;2017-10-01
15464;Region Nordjylland;2017-11-01
15270;Region Nordjylland;2017-12-01
10742;Landsdel Nordjylland;2004-01-01
10992;Landsdel Nordjylland;2004-02-01
11052;Landsdel Nordjylland;2004-03-01
11692;Landsdel Nordjylland;2004-04-01
12079;Landsdel Nordjylland;2004-05-01
12275;Landsdel Nordjylland;2004-06-01
12464;Landsdel Nordjylland;2004-07-01
12923;Landsdel Nordjylland;2004-08-01
13440;Landsdel Nordjylland;2004-09-01
13775;Landsdel Nordjylland;2004-10-01
13688;Landsdel Nordjylland;2004-11-01
14050;Landsdel Nordjylland;2004-12-01
14232;Landsdel Nordjylland;2005-01-01
14162;Landsdel Nordjylland;2005-02-01
14280;Landsdel Nordjylland;2005-03-01
14715;Landsdel Nordjylland;2005-04-01
14618;Landsdel Nordjylland;2005-05-01
14900;Landsdel Nordjylland;2005-06-01
15044;Landsdel Nordjylland;2005-07-01
15028;Landsdel Nordjylland;2005-08-01
15156;Landsdel Nordjylland;2005-09-01
15009;Landsdel Nordjylland;2005-10-01
15287;Landsdel Nordjylland;2005-11-01
15404;Landsdel Nordjylland;2005-12-01
15324;Landsdel Nordjylland;2006-01-01
15804;Landsdel Nordjylland;2006-02-01
16002;Landsdel Nordjylland;2006-03-01
16228;Landsdel Nordjylland;2006-04-01
16456;Landsdel Nordjylland;2006-05-01
16653;Landsdel Nordjylland;2006-06-01
16907;Landsdel Nordjylland;2006-07-01
17105;Landsdel Nordjylland;2006-08-01
17160;Landsdel Nordjylland;2006-09-01
17388;Landsdel Nordjylland;2006-10-01
17366;Landsdel Nordjylland;2006-11-01
17468;Landsdel Nordjylland;2006-12-01
17399;Landsdel Nordjylland;2007-01-01
17427;Landsdel Nordjylland;2007-02-01
17568;Landsdel Nordjylland;2007-03-01
17398;Landsdel Nordjylland;2007-04-01
17639;Landsdel Nordjylland;2007-05-01
17798;Landsdel Nordjylland;2007-06-01
18100;Landsdel Nordjylland;2007-07-01
18040;Landsdel Nordjylland;2007-08-01
18283;Landsdel Nordjylland;2007-09-01
18238;Landsdel Nordjylland;2007-10-01
18227;Landsdel Nordjylland;2007-11-01
18272;Landsdel Nordjylland;2007-12-01
18220;Landsdel Nordjylland;2008-01-01
18211;Landsdel Nordjylland;2008-02-01
18422;Landsdel Nordjylland;2008-03-01
18525;Landsdel Nordjylland;2008-04-01
18560;Landsdel Nordjylland;2008-05-01
18383;Landsdel Nordjylland;2008-06-01
18420;Landsdel Nordjylland;2008-07-01
18471;Landsdel Nordjylland;2008-08-01
18399;Landsdel Nordjylland;2008-09-01
18619;Landsdel Nordjylland;2008-10-01
18564;Landsdel Nordjylland;2008-11-01
18588;Landsdel Nordjylland;2008-12-01
18483;Landsdel Nordjylland;2009-01-01
18328;Landsdel Nordjylland;2009-02-01
18330;Landsdel Nordjylland;2009-03-01
18362;Landsdel Nordjylland;2009-04-01
18543;Landsdel Nordjylland;2009-05-01
18422;Landsdel Nordjylland;2009-06-01
18316;Landsdel Nordjylland;2009-07-01
18306;Landsdel Nordjylland;2009-08-01
18227;Landsdel Nordjylland;2009-09-01
18230;Landsdel Nordjylland;2009-10-01
18436;Landsdel Nordjylland;2009-11-01
18447;Landsdel Nordjylland;2009-12-01
18378;Landsdel Nordjylland;2010-01-01
18470;Landsdel Nordjylland;2010-02-01
18354;Landsdel Nordjylland;2010-03-01
18253;Landsdel Nordjylland;2010-04-01
18065;Landsdel Nordjylland;2010-05-01
18109;Landsdel Nordjylland;2010-06-01
18124;Landsdel Nordjylland;2010-07-01
18099;Landsdel Nordjylland;2010-08-01
18098;Landsdel Nordjylland;2010-09-01
17981;Landsdel Nordjylland;2010-10-01
17838;Landsdel Nordjylland;2010-11-01
17751;Landsdel Nordjylland;2010-12-01
17706;Landsdel Nordjylland;2011-01-01
17780;Landsdel Nordjylland;2011-02-01
17776;Landsdel Nordjylland;2011-03-01
17840;Landsdel Nordjylland;2011-04-01
17616;Landsdel Nordjylland;2011-05-01
17489;Landsdel Nordjylland;2011-06-01
17416;Landsdel Nordjylland;2011-07-01
17476;Landsdel Nordjylland;2011-08-01
17433;Landsdel Nordjylland;2011-09-01
17491;Landsdel Nordjylland;2011-10-01
17396;Landsdel Nordjylland;2011-11-01
17392;Landsdel Nordjylland;2011-12-01
17273;Landsdel Nordjylland;2012-01-01
17283;Landsdel Nordjylland;2012-02-01
17177;Landsdel Nordjylland;2012-03-01
17291;Landsdel Nordjylland;2012-04-01
17204;Landsdel Nordjylland;2012-05-01
17156;Landsdel Nordjylland;2012-06-01
17190;Landsdel Nordjylland;2012-07-01
17129;Landsdel Nordjylland;2012-08-01
17045;Landsdel Nordjylland;2012-09-01
17088;Landsdel Nordjylland;2012-10-01
17045;Landsdel Nordjylland;2012-11-01
16960;Landsdel Nordjylland;2012-12-01
17025;Landsdel Nordjylland;2013-01-01
17009;Landsdel Nordjylland;2013-02-01
17043;Landsdel Nordjylland;2013-03-01
17023;Landsdel Nordjylland;2013-04-01
17014;Landsdel Nordjylland;2013-05-01
17037;Landsdel Nordjylland;2013-06-01
16927;Landsdel Nordjylland;2013-07-01
16931;Landsdel Nordjylland;2013-08-01
16777;Landsdel Nordjylland;2013-09-01
16749;Landsdel Nordjylland;2013-10-01
16588;Landsdel Nordjylland;2013-11-01
16461;Landsdel Nordjylland;2013-12-01
16383;Landsdel Nordjylland;2014-01-01
16278;Landsdel Nordjylland;2014-02-01
16292;Landsdel Nordjylland;2014-03-01
16232;Landsdel Nordjylland;2014-04-01
16168;Landsdel Nordjylland;2014-05-01
16039;Landsdel Nordjylland;2014-06-01
16024;Landsdel Nordjylland;2014-07-01
15958;Landsdel Nordjylland;2014-08-01
15828;Landsdel Nordjylland;2014-09-01
15778;Landsdel Nordjylland;2014-10-01
15874;Landsdel Nordjylland;2014-11-01
15815;Landsdel Nordjylland;2014-12-01
15722;Landsdel Nordjylland;2015-01-01
15686;Landsdel Nordjylland;2015-02-01
15698;Landsdel Nordjylland;2015-03-01
15674;Landsdel Nordjylland;2015-04-01
15651;Landsdel Nordjylland;2015-05-01
15677;Landsdel Nordjylland;2015-06-01
15661;Landsdel Nordjylland;2015-07-01
15736;Landsdel Nordjylland;2015-08-01
15652;Landsdel Nordjylland;2015-09-01
15627;Landsdel Nordjylland;2015-10-01
15626;Landsdel Nordjylland;2015-11-01
15481;Landsdel Nordjylland;2015-12-01
15451;Landsdel Nordjylland;2016-01-01
15211;Landsdel Nordjylland;2016-02-01
15091;Landsdel Nordjylland;2016-03-01
15043;Landsdel Nordjylland;2016-04-01
15230;Landsdel Nordjylland;2016-05-01
15506;Landsdel Nordjylland;2016-06-01
15390;Landsdel Nordjylland;2016-07-01
15526;Landsdel Nordjylland;2016-08-01
15425;Landsdel Nordjylland;2016-09-01
15389;Landsdel Nordjylland;2016-10-01
15264;Landsdel Nordjylland;2016-11-01
15120;Landsdel Nordjylland;2016-12-01
15377;Landsdel Nordjylland;2017-01-01
15253;Landsdel Nordjylland;2017-02-01
15399;Landsdel Nordjylland;2017-03-01
15479;Landsdel Nordjylland;2017-04-01
15398;Landsdel Nordjylland;2017-05-01
15342;Landsdel Nordjylland;2017-06-01
15457;Landsdel Nordjylland;2017-07-01
15557;Landsdel Nordjylland;2017-08-01
15608;Landsdel Nordjylland;2017-09-01
15533;Landsdel Nordjylland;2017-10-01
15464;Landsdel Nordjylland;2017-11-01
15270;Landsdel Nordjylland;2017-12-01
7335;Brønderslev;2004-01-01
7423;Brønderslev;2004-02-01
7919;Brønderslev;2004-03-01
0;Brønderslev;2004-04-01
0;Brønderslev;2004-05-01
0;Brønderslev;2004-06-01
0;Brønderslev;2004-07-01
0;Brønderslev;2004-08-01
6566;Brønderslev;2004-09-01
8266;Brønderslev;2004-10-01
8309;Brønderslev;2004-11-01
8309;Brønderslev;2004-12-01
8309;Brønderslev;2005-01-01
10000;Brønderslev;2005-02-01
0;Brønderslev;2005-03-01
7267;Brønderslev;2005-04-01
0;Brønderslev;2005-05-01
0;Brønderslev;2005-06-01
9102;Brønderslev;2005-07-01
10804;Brønderslev;2005-08-01
11920;Brønderslev;2005-09-01
11920;Brønderslev;2005-10-01
10828;Brønderslev;2005-11-01
11806;Brønderslev;2005-12-01
11029;Brønderslev;2006-01-01
11123;Brønderslev;2006-02-01
11224;Brønderslev;2006-03-01
11304;Brønderslev;2006-04-01
10949;Brønderslev;2006-05-01
10843;Brønderslev;2006-06-01
11100;Brønderslev;2006-07-01
10408;Brønderslev;2006-08-01
10601;Brønderslev;2006-09-01
10657;Brønderslev;2006-10-01
10945;Brønderslev;2006-11-01
10667;Brønderslev;2006-12-01
10673;Brønderslev;2007-01-01
10846;Brønderslev;2007-02-01
10973;Brønderslev;2007-03-01
10787;Brønderslev;2007-04-01
10706;Brønderslev;2007-05-01
10531;Brønderslev;2007-06-01
11124;Brønderslev;2007-07-01
11065;Brønderslev;2007-08-01
11224;Brønderslev;2007-09-01
10831;Brønderslev;2007-10-01
10586;Brønderslev;2007-11-01
10586;Brønderslev;2007-12-01
10529;Brønderslev;2008-01-01
10412;Brønderslev;2008-02-01
10361;Brønderslev;2008-03-01
10292;Brønderslev;2008-04-01
10402;Brønderslev;2008-05-01
11184;Brønderslev;2008-06-01
11827;Brønderslev;2008-07-01
11771;Brønderslev;2008-08-01
11859;Brønderslev;2008-09-01
11757;Brønderslev;2008-10-01
12092;Brønderslev;2008-11-01
12038;Brønderslev;2008-12-01
11985;Brønderslev;2009-01-01
12233;Brønderslev;2009-02-01
12222;Brønderslev;2009-03-01
12426;Brønderslev;2009-04-01
12419;Brønderslev;2009-05-01
12552;Brønderslev;2009-06-01
12580;Brønderslev;2009-07-01
12654;Brønderslev;2009-08-01
12231;Brønderslev;2009-09-01
12284;Brønderslev;2009-10-01
11950;Brønderslev;2009-11-01
12226;Brønderslev;2009-12-01
12130;Brønderslev;2010-01-01
12034;Brønderslev;2010-02-01
12584;Brønderslev;2010-03-01
12460;Brønderslev;2010-04-01
12514;Brønderslev;2010-05-01
12168;Brønderslev;2010-06-01
11990;Brønderslev;2010-07-01
12475;Brønderslev;2010-08-01
12050;Brønderslev;2010-09-01
12206;Brønderslev;2010-10-01
12631;Brønderslev;2010-11-01
12631;Brønderslev;2010-12-01
11538;Brønderslev;2011-01-01
11138;Brønderslev;2011-02-01
11138;Brønderslev;2011-03-01
11104;Brønderslev;2011-04-01
10502;Brønderslev;2011-05-01
10939;Brønderslev;2011-06-01
10862;Brønderslev;2011-07-01
10822;Brønderslev;2011-08-01
10965;Brønderslev;2011-09-01
10726;Brønderslev;2011-10-01
9970;Brønderslev;2011-11-01
9915;Brønderslev;2011-12-01
10440;Brønderslev;2012-01-01
10406;Brønderslev;2012-02-01
10347;Brønderslev;2012-03-01
10178;Brønderslev;2012-04-01
10732;Brønderslev;2012-05-01
10907;Brønderslev;2012-06-01
10820;Brønderslev;2012-07-01
10566;Brønderslev;2012-08-01
10248;Brønderslev;2012-09-01
10253;Brønderslev;2012-10-01
10864;Brønderslev;2012-11-01
10679;Brønderslev;2012-12-01
10679;Brønderslev;2013-01-01
10723;Brønderslev;2013-02-01
10714;Brønderslev;2013-03-01
10847;Brønderslev;2013-04-01
10922;Brønderslev;2013-05-01
11149;Brønderslev;2013-06-01
11359;Brønderslev;2013-07-01
10147;Brønderslev;2013-08-01
10739;Brønderslev;2013-09-01
11139;Brønderslev;2013-10-01
10970;Brønderslev;2013-11-01
10953;Brønderslev;2013-12-01
9246;Brønderslev;2014-01-01
9092;Brønderslev;2014-02-01
9361;Brønderslev;2014-03-01
9285;Brønderslev;2014-04-01
9272;Brønderslev;2014-05-01
9272;Brønderslev;2014-06-01
9235;Brønderslev;2014-07-01
9528;Brønderslev;2014-08-01
9692;Brønderslev;2014-09-01
9448;Brønderslev;2014-10-01
9367;Brønderslev;2014-11-01
9610;Brønderslev;2014-12-01
9587;Brønderslev;2015-01-01
9528;Brønderslev;2015-02-01
9531;Brønderslev;2015-03-01
9615;Brønderslev;2015-04-01
9688;Brønderslev;2015-05-01
9887;Brønderslev;2015-06-01
9473;Brønderslev;2015-07-01
9330;Brønderslev;2015-08-01
8989;Brønderslev;2015-09-01
8964;Brønderslev;2015-10-01
8612;Brønderslev;2015-11-01
8278;Brønderslev;2015-12-01
8275;Brønderslev;2016-01-01
8114;Brønderslev;2016-02-01
9046;Brønderslev;2016-03-01
9529;Brønderslev;2016-04-01
10335;Brønderslev;2016-05-01
10070;Brønderslev;2016-06-01
9723;Brønderslev;2016-07-01
9277;Brønderslev;2016-08-01
9229;Brønderslev;2016-09-01
8809;Brønderslev;2016-10-01
8386;Brønderslev;2016-11-01
8449;Brønderslev;2016-12-01
8436;Brønderslev;2017-01-01
8606;Brønderslev;2017-02-01
8541;Brønderslev;2017-03-01
8518;Brønderslev;2017-04-01
8552;Brønderslev;2017-05-01
9251;Brønderslev;2017-06-01
9689;Brønderslev;2017-07-01
9376;Brønderslev;2017-08-01
9481;Brønderslev;2017-09-01
9481;Brønderslev;2017-10-01
9481;Brønderslev;2017-11-01
9481;Brønderslev;2017-12-01
14857;Frederikshavn;2004-01-01
15480;Frederikshavn;2004-02-01
15402;Frederikshavn;2004-03-01
15751;Frederikshavn;2004-04-01
15839;Frederikshavn;2004-05-01
15591;Frederikshavn;2004-06-01
16335;Frederikshavn;2004-07-01
17020;Frederikshavn;2004-08-01
20669;Frederikshavn;2004-09-01
21689;Frederikshavn;2004-10-01
20028;Frederikshavn;2004-11-01
22531;Frederikshavn;2004-12-01
23065;Frederikshavn;2005-01-01
22154;Frederikshavn;2005-02-01
22150;Frederikshavn;2005-03-01
23266;Frederikshavn;2005-04-01
21836;Frederikshavn;2005-05-01
21742;Frederikshavn;2005-06-01
21581;Frederikshavn;2005-07-01
19391;Frederikshavn;2005-08-01
18961;Frederikshavn;2005-09-01
18766;Frederikshavn;2005-10-01
18710;Frederikshavn;2005-11-01
18457;Frederikshavn;2005-12-01
18755;Frederikshavn;2006-01-01
21792;Frederikshavn;2006-02-01
22048;Frederikshavn;2006-03-01
20829;Frederikshavn;2006-04-01
20750;Frederikshavn;2006-05-01
22003;Frederikshavn;2006-06-01
21984;Frederikshavn;2006-07-01
22751;Frederikshavn;2006-08-01
22673;Frederikshavn;2006-09-01
22413;Frederikshavn;2006-10-01
22614;Frederikshavn;2006-11-01
22574;Frederikshavn;2006-12-01
21970;Frederikshavn;2007-01-01
21615;Frederikshavn;2007-02-01
22533;Frederikshavn;2007-03-01
21745;Frederikshavn;2007-04-01
22157;Frederikshavn;2007-05-01
22521;Frederikshavn;2007-06-01
24233;Frederikshavn;2007-07-01
23322;Frederikshavn;2007-08-01
24920;Frederikshavn;2007-09-01
24067;Frederikshavn;2007-10-01
24475;Frederikshavn;2007-11-01
25072;Frederikshavn;2007-12-01
24121;Frederikshavn;2008-01-01
23348;Frederikshavn;2008-02-01
25197;Frederikshavn;2008-03-01
25039;Frederikshavn;2008-04-01
24722;Frederikshavn;2008-05-01
24271;Frederikshavn;2008-06-01
25235;Frederikshavn;2008-07-01
24537;Frederikshavn;2008-08-01
24179;Frederikshavn;2008-09-01
25134;Frederikshavn;2008-10-01
25085;Frederikshavn;2008-11-01
25196;Frederikshavn;2008-12-01
25331;Frederikshavn;2009-01-01
24603;Frederikshavn;2009-02-01
24859;Frederikshavn;2009-03-01
25191;Frederikshavn;2009-04-01
26664;Frederikshavn;2009-05-01
26402;Frederikshavn;2009-06-01
26456;Frederikshavn;2009-07-01
26447;Frederikshavn;2009-08-01
26009;Frederikshavn;2009-09-01
25952;Frederikshavn;2009-10-01
25810;Frederikshavn;2009-11-01
25917;Frederikshavn;2009-12-01
25799;Frederikshavn;2010-01-01
25532;Frederikshavn;2010-02-01
25228;Frederikshavn;2010-03-01
25300;Frederikshavn;2010-04-01
25108;Frederikshavn;2010-05-01
25551;Frederikshavn;2010-06-01
25949;Frederikshavn;2010-07-01
26146;Frederikshavn;2010-08-01
25236;Frederikshavn;2010-09-01
24831;Frederikshavn;2010-10-01
24261;Frederikshavn;2010-11-01
24502;Frederikshavn;2010-12-01
24340;Frederikshavn;2011-01-01
24632;Frederikshavn;2011-02-01
24732;Frederikshavn;2011-03-01
24397;Frederikshavn;2011-04-01
23599;Frederikshavn;2011-05-01
24097;Frederikshavn;2011-06-01
23894;Frederikshavn;2011-07-01
23904;Frederikshavn;2011-08-01
23352;Frederikshavn;2011-09-01
24124;Frederikshavn;2011-10-01
24281;Frederikshavn;2011-11-01
24427;Frederikshavn;2011-12-01
24629;Frederikshavn;2012-01-01
24640;Frederikshavn;2012-02-01
24423;Frederikshavn;2012-03-01
25258;Frederikshavn;2012-04-01
24449;Frederikshavn;2012-05-01
24311;Frederikshavn;2012-06-01
24432;Frederikshavn;2012-07-01
24116;Frederikshavn;2012-08-01
23865;Frederikshavn;2012-09-01
23758;Frederikshavn;2012-10-01
23620;Frederikshavn;2012-11-01
23409;Frederikshavn;2012-12-01
23576;Frederikshavn;2013-01-01
23598;Frederikshavn;2013-02-01
23756;Frederikshavn;2013-03-01
23699;Frederikshavn;2013-04-01
24079;Frederikshavn;2013-05-01
23802;Frederikshavn;2013-06-01
23387;Frederikshavn;2013-07-01
23206;Frederikshavn;2013-08-01
22481;Frederikshavn;2013-09-01
22692;Frederikshavn;2013-10-01
22423;Frederikshavn;2013-11-01
22205;Frederikshavn;2013-12-01
21629;Frederikshavn;2014-01-01
20906;Frederikshavn;2014-02-01
20420;Frederikshavn;2014-03-01
20693;Frederikshavn;2014-04-01
20273;Frederikshavn;2014-05-01
19810;Frederikshavn;2014-06-01
19042;Frederikshavn;2014-07-01
18569;Frederikshavn;2014-08-01
18736;Frederikshavn;2014-09-01
18202;Frederikshavn;2014-10-01
18903;Frederikshavn;2014-11-01
18455;Frederikshavn;2014-12-01
18215;Frederikshavn;2015-01-01
18466;Frederikshavn;2015-02-01
18908;Frederikshavn;2015-03-01
19181;Frederikshavn;2015-04-01
18874;Frederikshavn;2015-05-01
19093;Frederikshavn;2015-06-01
19247;Frederikshavn;2015-07-01
18779;Frederikshavn;2015-08-01
18574;Frederikshavn;2015-09-01
18536;Frederikshavn;2015-10-01
18309;Frederikshavn;2015-11-01
17794;Frederikshavn;2015-12-01
17643;Frederikshavn;2016-01-01
17322;Frederikshavn;2016-02-01
18050;Frederikshavn;2016-03-01
17982;Frederikshavn;2016-04-01
18162;Frederikshavn;2016-05-01
18586;Frederikshavn;2016-06-01
18700;Frederikshavn;2016-07-01
18279;Frederikshavn;2016-08-01
18058;Frederikshavn;2016-09-01
17943;Frederikshavn;2016-10-01
17832;Frederikshavn;2016-11-01
17431;Frederikshavn;2016-12-01
17800;Frederikshavn;2017-01-01
17510;Frederikshavn;2017-02-01
17503;Frederikshavn;2017-03-01
17957;Frederikshavn;2017-04-01
17853;Frederikshavn;2017-05-01
17779;Frederikshavn;2017-06-01
19008;Frederikshavn;2017-07-01
19655;Frederikshavn;2017-08-01
19451;Frederikshavn;2017-09-01
19602;Frederikshavn;2017-10-01
19350;Frederikshavn;2017-11-01
18219;Frederikshavn;2017-12-01
12400;Hjørring;2004-01-01
12778;Hjørring;2004-02-01
12834;Hjørring;2004-03-01
13557;Hjørring;2004-04-01
14494;Hjørring;2004-05-01
14708;Hjørring;2004-06-01
14720;Hjørring;2004-07-01
14918;Hjørring;2004-08-01
14975;Hjørring;2004-09-01
15409;Hjørring;2004-10-01
15524;Hjørring;2004-11-01
15437;Hjørring;2004-12-01
15896;Hjørring;2005-01-01
15833;Hjørring;2005-02-01
15946;Hjørring;2005-03-01
16556;Hjørring;2005-04-01
16596;Hjørring;2005-05-01
16622;Hjørring;2005-06-01
16897;Hjørring;2005-07-01
17257;Hjørring;2005-08-01
17828;Hjørring;2005-09-01
17631;Hjørring;2005-10-01
18346;Hjørring;2005-11-01
18490;Hjørring;2005-12-01
18495;Hjørring;2006-01-01
18416;Hjørring;2006-02-01
18648;Hjørring;2006-03-01
19127;Hjørring;2006-04-01
19221;Hjørring;2006-05-01
19785;Hjørring;2006-06-01
20108;Hjørring;2006-07-01
19696;Hjørring;2006-08-01
19656;Hjørring;2006-09-01
20112;Hjørring;2006-10-01
20484;Hjørring;2006-11-01
20937;Hjørring;2006-12-01
21023;Hjørring;2007-01-01
21004;Hjørring;2007-02-01
20629;Hjørring;2007-03-01
21008;Hjørring;2007-04-01
21283;Hjørring;2007-05-01
21143;Hjørring;2007-06-01
21913;Hjørring;2007-07-01
21803;Hjørring;2007-08-01
21789;Hjørring;2007-09-01
22148;Hjørring;2007-10-01
22318;Hjørring;2007-11-01
22146;Hjørring;2007-12-01
22396;Hjørring;2008-01-01
22511;Hjørring;2008-02-01
22479;Hjørring;2008-03-01
22712;Hjørring;2008-04-01
22450;Hjørring;2008-05-01
22192;Hjørring;2008-06-01
22164;Hjørring;2008-07-01
22032;Hjørring;2008-08-01
22357;Hjørring;2008-09-01
22235;Hjørring;2008-10-01
22324;Hjørring;2008-11-01
22202;Hjørring;2008-12-01
22246;Hjørring;2009-01-01
22103;Hjørring;2009-02-01
22178;Hjørring;2009-03-01
21998;Hjørring;2009-04-01
22108;Hjørring;2009-05-01
22051;Hjørring;2009-06-01
22253;Hjørring;2009-07-01
22235;Hjørring;2009-08-01
22228;Hjørring;2009-09-01
22469;Hjørring;2009-10-01
23076;Hjørring;2009-11-01
23165;Hjørring;2009-12-01
22791;Hjørring;2010-01-01
23258;Hjørring;2010-02-01
22971;Hjørring;2010-03-01
22418;Hjørring;2010-04-01
22174;Hjørring;2010-05-01
22238;Hjørring;2010-06-01
22346;Hjørring;2010-07-01
22045;Hjørring;2010-08-01
21968;Hjørring;2010-09-01
21364;Hjørring;2010-10-01
21301;Hjørring;2010-11-01
21302;Hjørring;2010-12-01
21594;Hjørring;2011-01-01
21871;Hjørring;2011-02-01
21844;Hjørring;2011-03-01
21960;Hjørring;2011-04-01
21714;Hjørring;2011-05-01
21511;Hjørring;2011-06-01
21369;Hjørring;2011-07-01
21841;Hjørring;2011-08-01
21611;Hjørring;2011-09-01
21442;Hjørring;2011-10-01
21220;Hjørring;2011-11-01
21490;Hjørring;2011-12-01
21095;Hjørring;2012-01-01
21322;Hjørring;2012-02-01
21065;Hjørring;2012-03-01
20889;Hjørring;2012-04-01
21512;Hjørring;2012-05-01
21219;Hjørring;2012-06-01
21595;Hjørring;2012-07-01
21612;Hjørring;2012-08-01
21584;Hjørring;2012-09-01
21417;Hjørring;2012-10-01
21669;Hjørring;2012-11-01
21444;Hjørring;2012-12-01
21636;Hjørring;2013-01-01
